r = 0.3,upperCap = 2
NodeID,X,Y,EdgeTo,Capacity
0,0.60,0.94,4,1
0,0.60,0.94,11,1
0,0.60,0.94,19,0
0,0.60,0.94,30,0
0,0.60,0.94,32,1
0,0.60,0.94,34,1
0,0.60,0.94,39,0
0,0.60,0.94,43,1
0,0.60,0.94,51,1
0,0.60,0.94,67,0
0,0.60,0.94,69,0
0,0.60,0.94,70,1
0,0.60,0.94,78,1
0,0.60,0.94,91,0
0,0.60,0.94,103,0
0,0.60,0.94,116,1
0,0.60,0.94,124,1
0,0.60,0.94,125,1
0,0.60,0.94,127,0
0,0.60,0.94,129,0
0,0.60,0.94,130,0
0,0.60,0.94,140,0
0,0.60,0.94,153,0
0,0.60,0.94,160,1
0,0.60,0.94,163,1
0,0.60,0.94,169,0
0,0.60,0.94,181,0
0,0.60,0.94,186,1
1,0.01,0.93,86,0
1,0.01,0.93,89,0
1,0.01,0.93,120,1
2,0.84,0.30,9,1
2,0.84,0.30,18,0
2,0.84,0.30,26,0
2,0.84,0.30,27,1
2,0.84,0.30,28,0
2,0.84,0.30,37,0
2,0.84,0.30,46,0
2,0.84,0.30,50,0
2,0.84,0.30,55,0
2,0.84,0.30,60,0
2,0.84,0.30,61,1
2,0.84,0.30,79,0
2,0.84,0.30,81,1
2,0.84,0.30,84,1
2,0.84,0.30,94,1
2,0.84,0.30,100,1
2,0.84,0.30,104,1
2,0.84,0.30,105,0
2,0.84,0.30,111,1
2,0.84,0.30,112,0
2,0.84,0.30,113,1
2,0.84,0.30,114,1
2,0.84,0.30,115,0
2,0.84,0.30,117,1
2,0.84,0.30,122,1
2,0.84,0.30,136,1
2,0.84,0.30,139,1
2,0.84,0.30,142,1
2,0.84,0.30,143,1
2,0.84,0.30,145,1
2,0.84,0.30,150,0
2,0.84,0.30,155,0
2,0.84,0.30,157,0
2,0.84,0.30,159,0
2,0.84,0.30,162,0
2,0.84,0.30,164,0
2,0.84,0.30,165,0
2,0.84,0.30,166,1
2,0.84,0.30,170,0
2,0.84,0.30,174,0
2,0.84,0.30,175,0
2,0.84,0.30,184,0
2,0.84,0.30,185,0
2,0.84,0.30,190,0
2,0.84,0.30,194,0
3,0.02,0.17,126,1
3,0.02,0.17,152,0
4,0.87,0.82,10,0
4,0.87,0.82,19,0
4,0.87,0.82,22,1
4,0.87,0.82,30,0
4,0.87,0.82,43,0
4,0.87,0.82,51,1
4,0.87,0.82,65,1
4,0.87,0.82,68,1
4,0.87,0.82,78,1
4,0.87,0.82,101,1
4,0.87,0.82,105,0
4,0.87,0.82,106,0
4,0.87,0.82,129,1
4,0.87,0.82,130,1
4,0.87,0.82,140,1
4,0.87,0.82,153,0
4,0.87,0.82,165,1
4,0.87,0.82,186,0
4,0.87,0.82,198,0
5,0.30,0.33,6,1
5,0.30,0.33,13,0
5,0.30,0.33,14,1
5,0.30,0.33,18,1
5,0.30,0.33,21,0
5,0.30,0.33,29,1
5,0.30,0.33,38,0
5,0.30,0.33,42,1
5,0.30,0.33,48,1
5,0.30,0.33,49,0
5,0.30,0.33,52,1
5,0.30,0.33,56,0
5,0.30,0.33,58,0
5,0.30,0.33,62,1
5,0.30,0.33,64,0
5,0.30,0.33,71,0
5,0.30,0.33,74,0
5,0.30,0.33,75,0
5,0.30,0.33,83,0
5,0.30,0.33,92,1
5,0.30,0.33,97,1
5,0.30,0.33,98,0
5,0.30,0.33,108,0
5,0.30,0.33,109,1
5,0.30,0.33,110,0
5,0.30,0.33,123,0
5,0.30,0.33,126,0
5,0.30,0.33,141,0
5,0.30,0.33,147,0
5,0.30,0.33,148,0
5,0.30,0.33,158,0
5,0.30,0.33,167,1
5,0.30,0.33,180,1
5,0.30,0.33,183,0
5,0.30,0.33,189,0
6,0.21,0.54,33,1
6,0.21,0.54,74,1
6,0.21,0.54,75,1
6,0.21,0.54,77,0
6,0.21,0.54,82,0
6,0.21,0.54,109,1
6,0.21,0.54,126,0
6,0.21,0.54,128,0
6,0.21,0.54,134,1
6,0.21,0.54,147,0
6,0.21,0.54,151,1
6,0.21,0.54,167,1
6,0.21,0.54,183,0
6,0.21,0.54,188,0
7,0.38,0.51,5,0
7,0.38,0.51,6,1
7,0.38,0.51,12,0
7,0.38,0.51,13,1
7,0.38,0.51,14,0
7,0.38,0.51,20,1
7,0.38,0.51,29,1
7,0.38,0.51,31,1
7,0.38,0.51,33,0
7,0.38,0.51,35,1
7,0.38,0.51,38,0
7,0.38,0.51,39,0
7,0.38,0.51,42,0
7,0.38,0.51,45,0
7,0.38,0.51,47,1
7,0.38,0.51,49,0
7,0.38,0.51,52,1
7,0.38,0.51,53,0
7,0.38,0.51,54,0
